product,k,feature,perm_imp,r2_test
VEV_5300,10,netflow_Mark 49_W20,0.0,-0.02304548371756976
VEV_5300,10,netflow_Mark 38_W20,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 01,0.0,-0.02304548371756976
VEV_5300,10,netflow_Mark 67_W5,0.0,-0.02304548371756976
VEV_5300,10,netflow_Mark 55_W5,0.0,-0.02304548371756976
VEV_5300,10,netflow_Mark 38_W5,0.0,-0.02304548371756976
VEV_5300,10,buy_Mark 67,0.0,-0.02304548371756976
VEV_5300,10,buy_Mark 38,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 38,0.0,-0.02304548371756976
VEV_5300,10,buy_Mark 49,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 49,0.0,-0.02304548371756976
VEV_5300,10,buy_Mark 55,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 55,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 67,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 14,0.0,-0.02304548371756976
VEV_5300,10,buy_Mark 14,0.0,-0.02304548371756976
VEV_5300,10,netflow_Mark 67_W50,0.0,-0.02304548371756976
VEV_5300,10,sell_Mark 22,-0.00010085707011486811,-0.02304548371756976
VEV_5300,10,netflow_Mark 14_W50,-0.00022010031307003372,-0.02304548371756976
VEV_5300,10,netflow_Mark 14_W5,-0.00036224199982496746,-0.02304548371756976
VEV_5300,10,netflow_Mark 14_W20,-0.000502969044738751,-0.02304548371756976
VEV_5300,10,netflow_Mark 22_W50,-0.001369120682534808,-0.02304548371756976
VEV_5300,25,rvol_20,0.01684587209161152,-0.0662750240899661
VEV_5300,25,mid_dev,0.0058294413911945675,-0.0662750240899661
VEV_5300,25,spread,0.005467391781793118,-0.0662750240899661
VEV_5300,25,netflow_Mark 22_W20,0.0021864896737295116,-0.0662750240899661
VEV_5300,25,I_top,0.00140128891710171,-0.0662750240899661
VEV_5300,25,ret_20,0.0013444942015921797,-0.0662750240899661
VEV_5300,25,netflow_Mark 01_W5,0.0010871005096650954,-0.0662750240899661
VEV_5300,25,netflow_Mark 01_W20,0.0007825490309324815,-0.0662750240899661
VEV_5300,25,netflow_Mark 22_W5,1.6440995319684976e-05,-0.0662750240899661
VEV_5300,25,netflow_Mark 38_W5,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 55_W50,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 49_W50,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 38_W50,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 67_W20,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 55_W20,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 49_W20,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 38_W20,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 67_W5,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 55_W5,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 49_W5,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 01,0.0,-0.0662750240899661
VEV_5300,25,netflow_Mark 67_W50,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 38,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 38,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 67,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 67,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 55,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 55,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 49,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 14,0.0,-0.0662750240899661
VEV_5300,25,sell_Mark 14,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 49,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 22,0.0,-0.0662750240899661
VEV_5300,25,buy_Mark 01,-7.768878970382254e-05,-0.0662750240899661
VEV_5300,25,sell_Mark 22,-0.0004683108638311821,-0.0662750240899661
VEV_5300,25,netflow_Mark 14_W5,-0.0007285969914397524,-0.0662750240899661
VEV_5300,25,netflow_Mark 14_W20,-0.0007408860358705619,-0.0662750240899661
VEV_5300,25,ret_5,-0.0009375766963136319,-0.0662750240899661
VEV_5300,25,ret_1,-0.0014911051129766761,-0.0662750240899661
VEV_5300,25,netflow_Mark 14_W50,-0.003985696985479681,-0.0662750240899661
VEV_5300,25,netflow_Mark 22_W50,-0.004128072095325471,-0.0662750240899661
VEV_5300,25,netflow_Mark 01_W50,-0.01228611827288765,-0.0662750240899661
VEV_5300,50,rvol_20,0.02202547133508337,-0.07026770104501545
VEV_5300,50,spread,0.01412796137618851,-0.07026770104501545
VEV_5300,50,mid_dev,0.008165105617158627,-0.07026770104501545
VEV_5300,50,netflow_Mark 22_W50,0.00517343734260504,-0.07026770104501545
VEV_5300,50,netflow_Mark 14_W20,0.0007947724293825656,-0.07026770104501545
VEV_5300,50,netflow_Mark 01_W5,0.0003830326933259946,-0.07026770104501545
VEV_5300,50,netflow_Mark 22_W5,3.470074292636719e-05,-0.07026770104501545
VEV_5300,50,netflow_Mark 14_W5,4.44559228777545e-06,-0.07026770104501545
VEV_5300,50,netflow_Mark 38_W5,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 67,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 55_W50,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 49_W50,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 38_W50,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 67_W20,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 55_W20,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 49_W20,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 38_W20,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 67_W5,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 55_W5,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 49_W5,0.0,-0.07026770104501545
VEV_5300,50,netflow_Mark 67_W50,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 38,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 55,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 55,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 49,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 49,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 01,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 14,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 14,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 67,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 38,0.0,-0.07026770104501545
VEV_5300,50,buy_Mark 22,0.0,-0.07026770104501545
VEV_5300,50,sell_Mark 22,-0.00017494105455151399,-0.07026770104501545
VEV_5300,50,buy_Mark 01,-0.00018778078731473968,-0.07026770104501545
VEV_5300,50,netflow_Mark 14_W50,-0.0011640813373018737,-0.07026770104501545
VEV_5300,50,ret_5,-0.0020947055221938924,-0.07026770104501545
VEV_5300,50,ret_1,-0.002273224708792062,-0.07026770104501545
VEV_5300,50,netflow_Mark 01_W20,-0.0023235640122165613,-0.07026770104501545
VEV_5300,50,ret_20,-0.0023266707372669635,-0.07026770104501545
VEV_5300,50,netflow_Mark 22_W20,-0.003160189742440034,-0.07026770104501545
VEV_5300,50,I_top,-0.0058975256908940414,-0.07026770104501545
VEV_5300,50,netflow_Mark 01_W50,-0.032018114494623884,-0.07026770104501545
